Laboratório,Horario Aula,PC,Mês,3,4,5,6,7,10,11,12,13,14,17,18,19,20,21,24,25,26,27,28
Lab 1,Aula 3,25,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,26,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,27,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,28,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,29,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,30,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 2,Aula 1,1,Junho,0.04347,0.0404,0.04391,0.04402,0.0434,0.04657,0.04473,0.04612,0.05033,0.04486,0.03321,0.02761,0.03236,0.03303,0.0316,0.03997,0.04801,0.04943,0.04555,0.04556
Lab 2,Aula 1,2,Junho,0.04709,0.04377,0.04757,0.04769,0.04702,0.05045,0.04845,0.04996,0.05453,0.0486,0.03598,0.02991,0.03506,0.03578,0.03423,0.0433,0.052,0.05355,0.04934,0.04935
Lab 2,Aula 1,3,Junho,0.06159,0.05723,0.06221,0.06236,0.06148,0.06598,0.06337,0.06533,0.07131,0.06355,0.04705,0.03912,0.04584,0.04679,0.04476,0.05663,0.06801,0.07003,0.06453,0.06454
Lab 2,Aula 1,4,Junho,0.04709,0.04377,0.04757,0.04769,0.04702,0.05045,0.04845,0.04996,0.05453,0.0486,0.03598,0.02991,0.03506,0.03578,0.03423,0.0433,0.052,0.05355,0.04934,0.04935
Lab 2,Aula 1,5,Junho,0.04347,0.0404,0.04391,0.04402,0.0434,0.04657,0.04473,0.04612,0.05033,0.04486,0.03321,0.02761,0.03236,0.03303,0.0316,0.03997,0.04801,0.04943,0.04555,0.04556
Lab 2,Aula 1,6,Junho,0.03985,0.03703,0.04025,0.04035,0.03978,0.04269,0.041,0.04227,0.04614,0.04112,0.03045,0.02531,0.02966,0.03028,0.02897,0.03664,0.04401,0.04531,0.04176,0.04176
